	Line	Next
2827	var9=var9.join var9=var9.join var9=var9.join	var46=lightgbm.Dataset
2828	var19=var19.drop var19=var19.drop var22=pandas.DataFrame	var22.drop
2829	var15=pandas.DataFrame seaborn.pairplot import_missingno	missingno.matrix
2830	seaborn.pairplot import_missingno missingno.matrix	missingno.matrix
2835	import_numpy	import_scipy
2836	import_numpy import_scipy	import_pandas
2837	import_numpy import_scipy import_pandas	import_matplotlib.pyplot
2838	import_scipy import_pandas import_matplotlib.pyplot	import_seaborn
2839	import_pandas import_matplotlib.pyplot import_seaborn	import_warnings
2840	import_matplotlib.pyplot import_seaborn import_warnings	seaborn.countplot
2845	import_pandas import_numpy	import_featuretools
2846	import_pandas import_numpy import_featuretools	import_matplotlib.pyplot
2847	import_numpy import_featuretools import_matplotlib.pyplot	import_seaborn
2848	import_featuretools import_matplotlib.pyplot import_seaborn	import_warnings
2849	import_matplotlib.pyplot import_seaborn import_warnings	loc
2850	var14.fit var15=var14.predict import_numpy	import_pandas
2851	var15=var14.predict import_numpy import_pandas	var16=pandas.read_csv
2852	import_pandas	var3=pandas.read_csv
2853	var2=pandas.get_dummies var2=var2.fillna import_xgboost	var6=xgboost.DMatrix
2854	var1.plot	var1.plot
2855	var13=numpy.row_stack var14=numpy.dot var1.plot	var17=numpy.row_stack
2856	var20=numpy.row_stack var21=numpy.dot var1.plot	var23=numpy.row_stack
2857	var8.fit var14=var8.predict import_numpy	import_pandas
2858	var14=var8.predict import_numpy import_pandas	var15=pandas.read_csv
2859	matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel import_statsmodels.api	var23=statsmodels.api.add_constant
2860	matplotlib.pyplot.xlabel import_statsmodels.api var23=statsmodels.api.add_constant	var30=var26.predict
2861	import_pandas	var1.describe
2864	var3=numpy.log var4=var2.drop import_category_encoders	var5=category_encoders.OneHotEncoder
2866	var8=var6.copy var8.update import_tensorflow	var10.append_0
2869	seaborn.distplot seaborn.distplot import_tensorflow	var13.append_0
2870	var0=pandas.read_csv var1=pandas.read_csv import_seaborn	var5.fit
2871	var7=var5.predict var8=pandas.DataFrame var8.to_csv	var10=pandas.read_csv
2872	var5.fit var6=var5.predict import_seaborn	seaborn.regplot
2873	var9=var7.predict var10=pandas.DataFrame var10.to_csv	columns
2874	var0.head var1.head import_matplotlib.pyplot	import_seaborn
2875	var1.head import_matplotlib.pyplot import_seaborn	var3=matplotlib.pyplot.figure
2877	var0.head var0.info import_matplotlib.pyplot	import_seaborn
2878	var0.info import_matplotlib.pyplot import_seaborn	matplotlib.pyplot.figure
2879	var0=pandas.read_csv var2=var0.drop import_category_encoders	var3=category_encoders.OneHotEncoder
2880	matplotlib.pyplot.show var54.fit import_xgboost	xgboost=xgboost.XGBRegressor
2881	seaborn.boxplot matplotlib.pyplot.show pandas.set_option	loc
2886	var0.boxplot var0.boxplot import_seaborn	seaborn.set
2887	var0.boxplot import_seaborn seaborn.set	seaborn.violinplot
2888	seaborn.violinplot var8=var8.sort_values import_matplotlib.pyplot	matplotlib.pyplot.scatter
2889	var8=var8.sort_values import_matplotlib.pyplot matplotlib.pyplot.scatter	matplotlib.pyplot.scatter
2890	var10=seaborn.load_dataset var11=seaborn.violinplot import_os	matplotlib.pyplot.scatter
2891	var3.set_title matplotlib.pyplot.show import_statsmodels.api	seaborn.jointplot
2892	var0.info var0.describe import_tabulate	var5.append_0
2893	var0.describe import_tabulate var5.append_0	var4.append_1
2894	import_tabulate var5.append_0 var4.append_1	var5.append_2
2895	var5.append_0 var4.append_1 var5.append_2	var2.append_3
2896	var4.append_1 var5.append_2 var2.append_3	var3.append_4
2897	var5.append_2 var2.append_3 var3.append_4	var7=pandas.Series
2898	var2.map_diag seaborn.despine import_numpy	import_pandas
2899	var0.head var11.append_0 import_matplotlib.pyplot	import_seaborn
2900	var11.append_0 import_matplotlib.pyplot import_seaborn	var13=numpy.arange
2903	import_pandas import_numpy import_scipy	import_seaborn
2904	import_numpy import_scipy import_seaborn	import_matplotlib.pyplot
2905	import_scipy import_seaborn import_matplotlib.pyplot	var0=pandas.read_csv
2906	var12.fit var12.score import_seaborn	var0.head
2912	var1.head var3.head import_seaborn	seaborn.pairplot
2913	var3.head import_seaborn seaborn.pairplot	var4.fit
2917	import_numpy import_pandas import_matplotlib.pyplot	import_pydot
2918	import_pandas import_matplotlib.pyplot import_pydot	import_seaborn
2924	matplotlib.pyplot.plot matplotlib.pyplot.show import_numpy	import_pandas
2925	matplotlib.pyplot.show import_numpy import_pandas	import_matplotlib.pyplot
2926	import_numpy import_pandas import_matplotlib.pyplot	var16=pandas.read_csv
2932	import_numpy import_pandas import_os	import_time
2933	import_pandas import_os import_time	import_copy
2934	import_os import_time import_copy	var6.append_0
2938	import_pandas import_seaborn import_matplotlib.pyplot	import_tensorflow
2939	import_seaborn import_matplotlib.pyplot import_tensorflow	seaborn.set
2940	import_matplotlib.pyplot import_tensorflow seaborn.set	import_os
2941	import_tensorflow seaborn.set import_os	import_warnings
2942	seaborn.set import_os import_warnings	var2=pandas.read_csv
2944	var44=keras.backend.sum var47=tensorflow.where import_tensorflow	var48=tensorflow.ConfigProto
2945	var47=tensorflow.where import_tensorflow var48=tensorflow.ConfigProto	var49=tensorflow.Session
2946	import_tensorflow var48=tensorflow.ConfigProto var49=tensorflow.Session	history
2947	import_json	var7.head
2949	import_os import_numpy	import_torch
2950	import_os import_numpy import_torch	import_torch.nn
2952	import_torch import_torch.nn import_torch.nn.functional	import_cv2
2954	import_os import_shutil	import_os.path
2955	import_os import_shutil import_os.path	import_itertools
2956	import_shutil import_os.path import_itertools	import_numpy
2957	import_os.path import_itertools import_numpy	import_pandas
2958	import_itertools import_numpy import_pandas	import_matplotlib.pyplot
2960	import_pandas import_matplotlib.pyplot import_seaborn	import_h5py
2961	import_matplotlib.pyplot import_seaborn import_h5py	import_cv2
2962	import_seaborn import_h5py import_cv2	var1=pandas.read_csv
2964	import_os import_sys	import_numpy
2965	import_os import_sys import_numpy	import_pandas
2966	import_sys import_numpy import_pandas	import_matplotlib.pyplot
2967	import_numpy import_pandas import_matplotlib.pyplot	import_PIL
2968	import_pandas import_matplotlib.pyplot import_PIL	import_skimage.io
2969	import_matplotlib.pyplot import_PIL import_skimage.io	import_tensorflow
2970	import_PIL import_skimage.io import_tensorflow	import_warnings
2971	import_random	import_os
2972	import_random import_os	import_pandas
2973	import_random import_os import_pandas	import_numpy
2975	import_pandas import_numpy import_matplotlib.pyplot	import_cv2
2976	import_numpy import_matplotlib.pyplot import_cv2	var4=pandas.read_csv
2984	import_pandas import_matplotlib.pyplot import_seaborn	import_tensorflow
2985	import_matplotlib.pyplot import_seaborn import_tensorflow	import_h5py
2986	import_seaborn import_tensorflow import_h5py	import_cv2
2987	import_tensorflow import_h5py import_cv2	var1=pandas.read_csv
2998	import_tensorflow import_h5py import_cv2	var2=pandas.read_csv
3001	import_pandas import_numpy import_os	import_scipy.optimize
3002	import_numpy import_os import_scipy.optimize	import_matplotlib.pyplot
3003	import_os import_scipy.optimize import_matplotlib.pyplot	multi
3004	matplotlib.pyplot.title matplotlib.pyplot.title var0=matplotlib.pyplot.imread	var8=numpy.array
3005	matplotlib.pyplot.title var0=matplotlib.pyplot.imread var8=numpy.array	var9=numpy.zeros
3006	matplotlib.pyplot.title matplotlib.pyplot.imshow var17=numpy.logical_not	var19=numpy.logical_not
3007	matplotlib.pyplot.imshow var17=numpy.logical_not var19=numpy.logical_not	matplotlib.pyplot.imshow
3008	import_sys	var0=pandas.read_csv
3009	var5.replace var5.head var13.append_0	var13.append_1
3010	var5.head var13.append_0 var13.append_1	var13.append_2
3011	var13.append_0 var13.append_1 var13.append_2	var13.append_3
3012	var13.append_1 var13.append_2 var13.append_3	var23.observe
3013	var13.append_2 var13.append_3 var23.observe	var24.observe
3014	var13.append_3 var23.observe var24.observe	var20.append_4
3015	var23.observe var24.observe var20.append_4	var21.append_5
3016	var24.observe var20.append_4 var21.append_5	loc
3017	var20.append_4 var21.append_5 loc	var9.update
3018	var21.append_5 loc var9.update	var23.notify_change
3027	var0=pandas.read_csv var0.head var6=numpy.stack	var7=numpy.zeros_like
3034	import_os import_sys	import_math
3035	import_os import_sys import_math	import_numpy
3036	import_sys import_math import_numpy	import_pandas
3037	import_math import_numpy import_pandas	import_matplotlib.pyplot
3038	import_numpy import_pandas import_matplotlib.pyplot	import_cv2
3039	import_pandas import_matplotlib.pyplot import_cv2	import_warnings
3040	import_matplotlib.pyplot import_cv2 import_warnings	var3=pandas.read_csv
3041	matplotlib.pyplot.legend matplotlib.pyplot.show import_dropbox	var66.files_upload
3042	matplotlib.pyplot.show import_dropbox var66.files_upload	var68=pandas.read_csv
3045	import_cv2	import_matplotlib.pyplot
3050	import_torch import_torch.nn import_torch.nn.functional	var2.head
3059	var29.append_2 var30.append_3 import_pickle	var22=numpy.array
3070	import_matplotlib.pyplot import_seaborn import_cv2	import_re
3071	import_seaborn import_cv2 import_re	var9=pandas.read_csv
3079	seaborn.set import_os import_warnings	var1=pandas.read_csv
3081	import_os import_time	import_pathlib
3082	import_os import_time import_pathlib	import_numpy
3083	import_time import_pathlib import_numpy	import_pandas
3084	import_pathlib import_numpy import_pandas	import_matplotlib.pyplot
3085	import_numpy import_pandas import_matplotlib.pyplot	import_torch
3086	import_pandas import_matplotlib.pyplot import_torch	import_torch.nn
3087	import_matplotlib.pyplot import_torch import_torch.nn	import_torchvision.transforms
3088	import_torch import_torch.nn import_torchvision.transforms	import_PIL
3089	import_torch.nn import_torchvision.transforms import_PIL	import_warnings
3090	import_torchvision.transforms import_PIL import_warnings	var9=torchvision.transforms.Compose
3091	var17=numpy.where var19=numpy.where import_cv2	import_imageio
3092	var16=numpy.array var17=numpy.array import_tensorflow	var26=tensorflow.where
3093	matplotlib.pyplot.imshow var0.head import_tensorflow	var11=tensorflow.InteractiveSession
3097	var5=numpy.array var7=numpy.zeros	var7=numpy.moveaxis
3098	var5=numpy.array var7=numpy.zeros var7=numpy.moveaxis	var7=numpy.moveaxis
3099	var7=numpy.zeros var7=numpy.moveaxis var7=numpy.moveaxis	var9=var9.resize
3100	var7=numpy.moveaxis var7=numpy.moveaxis var9=var9.resize	var12.save
3101	import_distutils	import_os
3102	import_distutils	var0.close
3103	import_distutils var0.close import_os	import_json
3104	var0.close import_os import_json	import_argparse
3105	import_os import_json import_argparse	import_torch
3106	import_json import_argparse import_torch	import_data_loader.data_loaders
3107	import_argparse import_torch import_data_loader.data_loaders	import_model.loss
3108	import_torch import_data_loader.data_loaders import_model.loss	import_model.metric
3109	import_data_loader.data_loaders import_model.loss import_model.metric	import_model.resnet
3110	import_model.loss import_model.metric import_model.resnet	var5=var4.split_validation
3111	import_model.metric import_model.resnet var5=var4.split_validation	var6.load_state_dict
3112	import_model.resnet var5=var4.split_validation var6.load_state_dict	var14.train
3113	seaborn.barplot matplotlib.pylab.xticks import_os	import_sys
3114	matplotlib.pylab.xticks import_os import_sys	import_cv2
3115	import_os import_sys import_cv2	import_gc
3116	import_sys import_cv2 import_gc	import_random
3117	import_cv2 import_gc import_random	var14.append_0
3150	import_numpy import_pandas import_matplotlib.pyplot	import_shutil
3151	import_pandas import_matplotlib.pyplot import_shutil	import_os
3152	import_matplotlib.pyplot import_shutil import_os	var3=pandas.read_csv
3153	var5=pandas.DataFrame shape var10=var8.flow_from_dataframe	var11=var9.flow_from_dataframe
3154	shape var10=var8.flow_from_dataframe var11=var9.flow_from_dataframe	var15.summary
3155	matplotlib.pyplot.imshow matplotlib.pyplot.show import_IPython.display	var14=numpy.uint8
3156	matplotlib.pyplot.show import_IPython.display var14=numpy.uint8	var19=numpy.array
3160	import_pandas import_os import_matplotlib.pyplot	import_matplotlib.image
3161	import_os import_matplotlib.pyplot import_matplotlib.image	import_keras.backend
3162	import_matplotlib.pyplot import_matplotlib.image import_keras.backend	import_warnings
3163	import_matplotlib.image import_keras.backend import_warnings	var4=pandas.read_csv
3166	var0=pandas.read_csv var0.head import_random	var1=numpy.zeros
3167	var12.summary var13=var12.fit import_gc	matplotlib.pyplot.plot
3172	import_os import_matplotlib.pyplot import_matplotlib.image	import_torch
3173	import_matplotlib.pyplot import_matplotlib.image import_torch	import_torch.nn
3174	import_matplotlib.image import_torch import_torch.nn	import_torch.nn.functional
3178	import_torchvision import_torchvision.transforms import_torch.optim	import_time
3179	import_torchvision.transforms import_torch.optim import_time	import_tqdm
3180	import_torch.optim import_time import_tqdm	import_warnings
3181	import_time import_tqdm import_warnings	import_cv2
3182	import_tqdm import_warnings import_cv2	var1=pandas.read_csv
3184	import_matplotlib.pyplot import_matplotlib.image	var3=matplotlib.image.imread
3185	matplotlib.pyplot.imshow matplotlib.pyplot.show import_torch	import_torch.nn
3186	matplotlib.pyplot.show import_torch import_torch.nn	import_torchvision
3187	import_torch import_torch.nn import_torchvision	import_torchvision.transforms
3188	import_torch.nn import_torchvision import_torchvision.transforms	var4=pandas.read_csv
3189	var50=var50.to var49.extend var52=pandas.DataFrame	var52.to_csv
3192	import_os	import_albumentations
3193	import_os import_albumentations	import_pretrainedmodels
3194	import_os import_albumentations import_pretrainedmodels	import_numpy
3195	import_albumentations import_pretrainedmodels import_numpy	import_pandas
3196	import_pretrainedmodels import_numpy import_pandas	import_cv2
3197	import_numpy import_pandas import_cv2	import_torch
3198	import_pandas import_cv2 import_torch	import_torch.nn
3199	import_cv2 import_torch import_torch.nn	import_torch.nn.functional
3201	import_torch.nn import_torch.nn.functional import_torch.optim	import_warnings
3202	import_torch.nn.functional import_torch.optim import_warnings	var0=pandas.read_csv
3204	import_os import_albumentations	import_numpy
3205	import_os import_albumentations import_numpy	import_pandas
