	Line	Next
4465	var12.sort_index var13=pandas.read_csv var13.describe	var14=pandas.read_csv
4466	var13=pandas.read_csv var13.describe var14=pandas.read_csv	var14.set_index
4467	var13.describe var14=pandas.read_csv var14.set_index	var14.sort_index
4468	var14=pandas.read_csv var14.set_index var14.sort_index	var15=pandas.read_csv
4469	var14.set_index var14.sort_index var15=pandas.read_csv	var15.describe
4470	var14.sort_index var15=pandas.read_csv var15.describe	var16=pandas.read_csv
4471	var15=pandas.read_csv var15.describe var16=pandas.read_csv	var16.describe
4472	var15.describe var16=pandas.read_csv var16.describe	var17=pandas.read_csv
4473	var16=pandas.read_csv var16.describe var17=pandas.read_csv	var17.set_index
4474	var16.describe var17=pandas.read_csv var17.set_index	var17.sort_index
4475	var17=pandas.read_csv var17.set_index var17.sort_index	var18=pandas.DataFrame
4476	import_implicit var1=pandas.read_csv	var2=pandas.read_csv
4477	import_implicit var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.read_csv
4478	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var8=pandas.merge
4481	var7.head var7.head var0=pandas.read_csv	loc
4482	var7.head var0=pandas.read_csv loc	var3=var8.split
4483	var11.head var11.head var1=pandas.read_csv	loc
4484	var11.head var1=pandas.read_csv loc	var13=pandas.read_csv
4485	var1=pandas.read_csv loc var13=pandas.read_csv	var14=pandas.read_csv
4487	var0=pandas.read_csv var1=pandas.read_csv	var1.head
4489	var0=pandas.read_csv var1=pandas.read_csv	var8=var0.copy
4490	var13=var14.plot var13.set var16=pandas.read_csv	var17=pandas.read_csv
4491	var13.set var16=pandas.read_csv var17=pandas.read_csv	var18=var0.merge
4492	var16=pandas.read_csv var17=pandas.read_csv var18=var0.merge	var19=var18.merge
4493	var17=pandas.read_csv var18=var0.merge var19=var18.merge	var20=var19.merge
4494	var18=var0.merge var19=var18.merge var20=var19.merge	seaborn.set
4495	var0=pandas.read_csv	var1=var0.duplicated
4496	var0=pandas.read_excel	var0.head
4497	var0=pandas.read_excel var0.head	var0.info
4499	import_pandas import_numpy var0=pandas.read_csv	var0.info
4500	var9.fit var10=var9.predict var18=var17.fit_transform	var17.fit
4501	import_sys import_csv var1=csv.reader	var0.append_0
4502	import_os var12=pandas.read_csv	var12.head
4505	var0=pandas.read_csv var0.head	var6=numpy.concatenate
4507	var0=pandas.read_csv var0.head	var1=var0.head
4508	var0=pandas.read_csv var0.head var1=var0.head	seaborn.boxplot
4509	matplotlib.pyplot.show matplotlib.pyplot.scatter var10=pandas.read_csv	var10.rename
4510	matplotlib.pyplot.scatter var10=pandas.read_csv var10.rename	var10.head
4511	var10=pandas.read_csv var10.rename var10.head	matplotlib.pyplot.xlabel
4515	var0=pandas.read_csv iloc var0.head	import_matplotlib
4516	import_sys import_warnings var0=pandas.read_csv	var0.rename
4517	import_warnings var0=pandas.read_csv var0.rename	var0.head
4518	var0=pandas.read_csv var0.rename var0.head	var2=numpy.append_0
4523	var0=pandas.read_csv var0.info	matplotlib.pyplot.hist
4526	var0.head	var2=var2.drop
4531	import_random	import_matplotlib
4532	import_random import_matplotlib	import_sklearn.svm
4533	import_random import_matplotlib import_sklearn.svm	import_numpy
4534	import_matplotlib import_sklearn.svm import_numpy	import_pandas
4535	import_sklearn.svm import_numpy import_pandas	var0=pandas.read_csv
4536	import_numpy import_pandas var0=pandas.read_csv	var1=var0.copy
4537	import_pandas var0=pandas.read_csv var1=var0.copy	var4=numpy.asarray
4539	var3=numpy.abs var5=pandas.read_csv	var6=pandas.read_csv
4540	var3=numpy.abs var5=pandas.read_csv var6=pandas.read_csv	var7=pandas.read_csv
4541	var5=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv	var7.info
4542	var34.fit var35=var34.predict var36=pandas.DataFrame	var36.to_csv
4545	import_numpy import_pandas import_matplotlib.pyplot	pandas.set_option
4546	import_pandas import_matplotlib.pyplot pandas.set_option	var1=pandas.read_csv
4547	import_matplotlib.pyplot pandas.set_option var1=pandas.read_csv	var2=pandas.read_csv
4548	pandas.set_option var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.read_csv
4549	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	loc
4557	import_matplotlib.pyplot	pandas.set_option
4558	import_matplotlib.pyplot pandas.set_option	var1=pandas.read_csv
4561	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var1.head
4562	var25=var24.copy var25.to_csv var26=pandas.read_csv	var27=pandas.read_csv
4563	var25.to_csv var26=pandas.read_csv var27=pandas.read_csv	var28=pandas.read_csv
4565	var27=pandas.read_csv var28=pandas.read_csv var29=pandas.read_csv	var26.to_csv
4566	var28=pandas.read_csv var29=pandas.read_csv var26.to_csv	var27.to_csv
4567	var29=pandas.read_csv var26.to_csv var27.to_csv	var28.to_csv
4568	var26.to_csv var27.to_csv var28.to_csv	var29.to_csv
4569	var27.to_csv var28.to_csv var29.to_csv	var30.head
4571	var16=numpy.poly1d var17=numpy.poly1d var19=pandas.read_csv	var20=pandas.read_csv
4572	var17=numpy.poly1d var19=pandas.read_csv var20=pandas.read_csv	var21.to_csv
4577	var1=pandas.read_csv var1.head	var3=pandas.DataFrame
4578	var4=numpy.array var4=numpy.array var5=pandas.read_csv	var5.head
4579	var4=numpy.array var5=pandas.read_csv var5.head	var6=numpy.vstack
4580	var6=xgboost.DMatrix var9=xgboost.train var10=pandas.read_csv	var10.tail
4581	var9=xgboost.train var10=pandas.read_csv var10.tail	var10.info
4582	var41=pandas.DataFrame var41.append_0 var43=pandas.read_csv	var44=pandas.read_csv
4583	var41.append_0 var43=pandas.read_csv var44=pandas.read_csv	var44.head
4584	var43=pandas.read_csv var44=pandas.read_csv var44.head	var10=pandas.concat
4586	var1=pandas.DataFrame var0.info var2=pandas.read_csv	var2.head
4587	var0.info var2=pandas.read_csv var2.head	var2.drop
4589	var0=pandas.read_csv var0.drop	index
4590	var0=pandas.read_csv var0.drop index	index
4591	var0.drop index index	index
4592	index index index	var2.remove
4593	var4.append_2 var5.append_3 var8=pandas.read_csv	index
4594	var5.append_3 var8=pandas.read_csv index	index
4595	var8=pandas.read_csv index index	index
4596	index index index	var9.append_0
4597	var12.append_1 var13.fit var15=var13.predict	var16=pandas.read_csv
4598	var13.fit var15=var13.predict var16=pandas.read_csv	var16.to_csv
4601	var10=xgboost.train var12=pandas.DataFrame var13=pandas.read_csv	var12=numpy.round
4602	var12=pandas.DataFrame var13=pandas.read_csv var12=numpy.round	var14=var13.join
4603	var13=pandas.read_csv var12=numpy.round var14=var13.join	var14.head
4604	var12=numpy.round var14=var13.join var14.head	var14.to_csv
4606	var0=pandas.read_csv var1=pandas.read_csv	dt
4607	dt dt var1=pandas.read_csv	var1.head
4608	seaborn.barplot var23=var15.predict var24=pandas.read_csv	var23=var15.predict
4616	var1=pandas.read_csv var2=pandas.read_csv var0.head	var3=pandas.concat
4621	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	dt
4622	var2=pandas.read_csv var3=pandas.read_csv dt	dt
4623	var3=pandas.read_csv dt dt	var1.info
4624	dt dt var1.info	var1.sample
4625	var1.info var1.sample var4=pandas.read_csv	dt
4626	var1.sample var4=pandas.read_csv dt	var4.head
4627	var4=pandas.read_csv dt var4.head	var6=pandas.concat
4630	var3.append_6 var3.append_0 var4=pandas.read_csv	var5=pandas.DataFrame
4632	var0=pandas.read_csv var1=pandas.read_csv	var3=pandas.concat
4633	var0=pandas.read_csv var1=pandas.read_csv var3=pandas.concat	var4=seaborn.diverging_palette
4638	var2=pandas.read_csv var3=pandas.read_csv	var4=pandas.DataFrame
4639	var16=pandas.merge var16=pandas.merge var20=pandas.merge	var3=pandas.merge
4640	var16=pandas.merge var20=pandas.merge var3=pandas.merge	var20=pandas.merge
4641	var20=pandas.merge var3=pandas.merge var20=pandas.merge	var3=pandas.merge
4642	var3=pandas.merge var20=pandas.merge var3=pandas.merge	var20=pandas.merge
4644	var3=pandas.merge var20=pandas.merge var3=pandas.merge	var16=pandas.merge
4645	var20=pandas.merge var3=pandas.merge var16=pandas.merge	var20=pandas.merge
4646	var3=pandas.merge var16=pandas.merge var20=pandas.merge	var3=pandas.merge
4647	var16=pandas.merge var20=pandas.merge var3=pandas.merge	var23=pandas.concat
4648	var21.append_3 var35=var26.fit var39=var36.predict	var40=var36.predict
4649	var35=var26.fit var39=var36.predict var40=var36.predict	var41=var41.reshape
4650	var39=var36.predict var40=var36.predict var41=var41.reshape	var42=pandas.DataFrame
4651	var40=var36.predict var41=var41.reshape var42=pandas.DataFrame	var42.to_csv
4652	var41=var41.reshape var42=pandas.DataFrame var42.to_csv	var42.head
4653	import_time import_os var0=pandas.read_csv	var1=pandas.read_csv
4655	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var5.append_0
4665	var3.append_2 var3.append_0 var4=pandas.read_csv	var5=pandas.DataFrame
4672	var0=pandas.read_csv var1=pandas.read_csv var0.describe	dt
4677	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var2.info
4680	matplotlib.pyplot.ylabel matplotlib.pyplot.ylim var11=pandas.read_csv	var12=var11.copy
4681	matplotlib.pyplot.ylim var11=pandas.read_csv var12=var11.copy	var11.head
4682	var11=pandas.read_csv var12=var11.copy var11.head	var11.describe
4683	var11.describe var11.drop var11.head	var11=pandas.get_dummies
4684	var11=pandas.get_dummies var15.fit var11=var12.copy	var28=pandas.read_csv
4685	var15.fit var11=var12.copy var28=pandas.read_csv	var29=var28.copy
4686	var11=var12.copy var28=pandas.read_csv var29=var28.copy	dt
4687	import_lightgbm import_os	var0=pandas.read_csv
4688	import_lightgbm import_os var0=pandas.read_csv	var1=pandas.read_csv
4689	import_os var0=pandas.read_csv var1=pandas.read_csv	dt
4690	var15=var14.predict var16=pandas.DataFrame var17=pandas.read_csv	var18=pandas.DataFrame
4691	var16=pandas.DataFrame var17=pandas.read_csv var18=pandas.DataFrame	var18.to_csv
4695	var10=var9.predict var11=pandas.DataFrame var12=pandas.read_csv	var13=pandas.DataFrame
4696	var11=pandas.DataFrame var12=pandas.read_csv var13=pandas.DataFrame	var13.to_csv
4697	import_lightgbm var0=pandas.read_csv	var1=pandas.read_csv
4698	import_lightgbm var0=pandas.read_csv var1=pandas.read_csv	dt
4703	var7=pandas.DataFrame var7.head var8=pandas.read_csv	var9=var8.join
4704	var7.head var8=pandas.read_csv var9=var8.join	var9.to_csv
4707	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var0.set_index
4710	var9=lightgbm.train var10=var9.predict var11=pandas.read_csv	var10=var9.predict
4711	var10=var9.predict var11=pandas.read_csv var10=var9.predict	var11.to_csv
4713	var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.DataFrame
4721	var7=var7.fit var9=pandas.DataFrame var10=pandas.read_csv	var11=pandas.DataFrame
4722	var9=pandas.DataFrame var10=pandas.read_csv var11=pandas.DataFrame	var11.to_csv
4723	var3.sample	var6.sample
4724	var3.sample var6.sample	var10.plot
4728	var6=var4.predict var7=pandas.DataFrame var8=pandas.read_csv	var9=pandas.DataFrame
4729	var7=pandas.DataFrame var8=pandas.read_csv var9=pandas.DataFrame	var9.to_csv
4730	import_matplotlib.pyplot import_seaborn var3=pandas.read_csv	var4=pandas.read_csv
4731	import_seaborn var3=pandas.read_csv var4=pandas.read_csv	var5=pandas.read_csv
4732	var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv	pandas.set_option
4736	var5=var4.predict var6=pandas.DataFrame var7=pandas.read_csv	var8=pandas.DataFrame
4737	var6=pandas.DataFrame var7=pandas.read_csv var8=pandas.DataFrame	var8.to_csv
4742	var3.drop var4.drop var5=pandas.read_csv	var5.head
4743	var6.score var7=pandas.DataFrame var8=pandas.read_csv	var9=var8.join
4744	var7=pandas.DataFrame var8=pandas.read_csv var9=var8.join	var9.head
4745	var8=pandas.read_csv var9=var8.join var9.head	var9.to_csv
4749	var9=xgboost.train var11=pandas.DataFrame var12=pandas.read_csv	var13=var12.join
4750	var11=pandas.DataFrame var12=pandas.read_csv var13=var12.join	var13.head
4751	var12=pandas.read_csv var13=var12.join var13.head	var13.to_csv
4753	var8=var7.predict var8.head var11=pandas.read_csv	var11.to_csv
4757	matplotlib.pyplot.xlabel matplotlib.pyplot.show var9=pandas.read_csv	var9.head
4758	matplotlib.pyplot.xlabel matplotlib.pyplot.title var13=pandas.read_csv	var13.head
4759	matplotlib.pyplot.xlabel matplotlib.pyplot.title var15=pandas.read_csv	var15.head
4768	import_numpy import_pandas	import_warnings
4769	import_numpy import_pandas import_warnings	import_plotly
4770	import_pandas import_warnings import_plotly	import_plotly.offline
4771	import_warnings import_plotly import_plotly.offline	import_plotly.graph_objs
4772	import_plotly import_plotly.offline import_plotly.graph_objs	var1=pandas.read_csv
4773	import_plotly.offline import_plotly.graph_objs var1=pandas.read_csv	var1.head
4774	import_plotly.graph_objs var1=pandas.read_csv var1.head	var4=plotly.graph_objs.Box
4775	var1.append_1 var7=var7.astype var10=pandas.read_csv	shape
4776	var2=pandas.read_csv	var3=pandas.DataFrame
4778	import_numpy import_pandas	import_datetime
4779	import_numpy import_pandas import_datetime	import_os
4780	import_pandas import_datetime import_os	var0=pandas.read_csv
4781	import_datetime import_os var0=pandas.read_csv	var0.head
4782	import_os var0=pandas.read_csv var0.head	dt
4785	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var3=var0.copy
4801	var0.drop var1=var0.pop var2=pandas.read_csv	dt
4802	var1=var0.pop var2=pandas.read_csv dt	dt
4803	var2=pandas.read_csv dt dt	dt
4804	dt dt dt	var2.drop
4805	dt dt var2.drop	var3.fit
4806	var3.fit var4=var3.predict var5=pandas.read_csv	var5.to_csv
4807	var1=pandas.read_csv	var1.describe
4808	var1=pandas.read_csv var1.describe	matplotlib.pyplot.figure
4812	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.DataFrame	var4=pandas.DataFrame
4813	var2=pandas.read_csv var3=pandas.DataFrame var4=pandas.DataFrame	var3.head
4825	var0=pandas.read_csv var1=pandas.read_csv	var3=var2.holidays
4826	var0=seaborn.color_palette import_sys var1=pandas.read_csv	var2=pandas.read_csv
4827	import_sys var1=pandas.read_csv var2=pandas.read_csv	matplotlib.pyplot.figure
4833	var1=pandas.read_csv var1.head	dt
4837	var0.head var1=pandas.read_csv var1.head	var1.tail
4844	import_seaborn import_statsmodels.api var0=pandas.read_csv	var1=pandas.read_csv
4845	import_statsmodels.api var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
4850	var7.append_0 var8.append_1 var13=pandas.read_csv	var13.drop_duplicates
4851	var8.append_1 var13=pandas.read_csv var13.drop_duplicates	var13.dropna
4852	var13=pandas.read_csv var13.drop_duplicates var13.dropna	var14.compile
4854	var0=pandas.read_csv pandas.set_option	var0=var0.drop
4855	var0=pandas.read_csv pandas.set_option var0=var0.drop	var0.head
4856	pandas.set_option var0=var0.drop var0.head	matplotlib.pyplot.figure
4866	var0=pandas.read_csv var0.drop var0.head	var0.head
4869	pandas.set_option var0=pandas.read_csv	var0.head
4871	var4=var0.index	var5=var0.index
4872	var4=var0.index var5=var0.index	var8.append_0
4873	var4=var0.index var5=var0.index var8.append_0	var8.append_1
4874	var5=var0.index var8.append_0 var8.append_1	var8.append_2
4875	var8.append_0 var8.append_1 var8.append_2	var8.append_3
4876	var8.append_1 var8.append_2 var8.append_3	var8.append_4
4877	var8.append_2 var8.append_3 var8.append_4	var8.append_5
4881	var0=pandas.read_csv var0=var0.drop	seaborn.set
4882	import_warnings var0=pandas.read_csv	var0.head
4883	import_warnings var0=pandas.read_csv var0.head	var0.describe
4886	import_numpy import_pandas import_matplotlib.pyplot	import_os
4887	import_pandas import_matplotlib.pyplot import_os	var0=pandas.read_csv
4888	import_matplotlib.pyplot import_os var0=pandas.read_csv	var10.fit
4889	import_os var0=pandas.read_csv var10.fit	var11=matplotlib.pyplot.figure
4890	var0=pandas.read_csv var10.fit var11=matplotlib.pyplot.figure	var12=var11.add_subplot
4891	var10.fit var11=matplotlib.pyplot.figure var12=var11.add_subplot	matplotlib.pyplot.scatter
4892	var11=matplotlib.pyplot.figure var12=var11.add_subplot matplotlib.pyplot.scatter	var12.set_xlabel
4893	var12=var11.add_subplot matplotlib.pyplot.scatter var12.set_xlabel	var12.set_ylabel
4894	matplotlib.pyplot.scatter var12.set_xlabel var12.set_ylabel	var12.set_title
4895	var12.set_xlabel var12.set_ylabel var12.set_title	matplotlib.pyplot.plot
4896	var12.set_ylabel var12.set_title matplotlib.pyplot.plot	matplotlib.pyplot.savefig
4899	var0.head	var0=var0.rename
4901	var0=pandas.read_csv var0=var0.drop	var5=var3.drop
4906	var0.head var1=pandas.read_csv var1.head	shape
4907	var1.head shape var2=pandas.read_csv	var2.head
4908	shape var2=pandas.read_csv var2.head	iloc
4910	var0=pandas.read_csv var1=pandas.read_csv	var2=var2.reshape
4911	var1=pandas.read_csv	var4=var1.drop
4912	var1=pandas.read_csv var4=var1.drop	var3=keras.utils.to_categorical
4913	var8.fit var9=var8.evaluate var10=pandas.read_csv	var11=var8.predict_classes
4916	import_os var0=pandas.read_csv var1=pandas.read_csv	var2=keras.utils.to_categorical
4917	matplotlib.pyplot.savefig matplotlib.pyplot.show var19=numpy.genfromtxt	var20=var19.reshape
4918	matplotlib.pyplot.show var19=numpy.genfromtxt var20=var19.reshape	var21=var13.predict_classes
4919	var19=numpy.genfromtxt var20=var19.reshape var21=var13.predict_classes	c_
4920	var20=var19.reshape var21=var13.predict_classes c_	r_
4921	var21=var13.predict_classes c_ r_	numpy.savetxt
4923	var0=pandas.read_csv var0.head	var3=pandas.read_csv
4924	var0=pandas.read_csv var0.head var3=pandas.read_csv	var3.head
4925	var0.head var3=pandas.read_csv var3.head	var1=var1.reshape
4927	var0=pandas.read_csv var1=pandas.read_csv	matplotlib.pyplot.imshow
4928	var1=pandas.read_csv	var2=var1.drop
4929	var1=pandas.read_csv var2=var1.drop	import_matplotlib.pyplot
4930	var10.load_weights var11=var10.evaluate var17=pandas.read_csv	var18=numpy.array
4931	var11.compile var11.fit_generator var12=pandas.read_csv	var13=var13.reshape
4932	var11.fit_generator var12=pandas.read_csv var13=var13.reshape	var14=var11.predict_classes
