Masked	Next masked
var6.fit_one_cycle 	var6.save 
var6.unfreeze 	var6.lr_find 
var6.save 	var6.unfreeze 
var6.save 	var8=var6.get_preds 
var23.fit 	var27.compile 
var27.compile 	matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show 
var28=var23.flow 	var30=var27.fit_generator 
var30=var27.fit_generator 	var31=var27.predict 
var10.add_conv2d var10.add_conv2d var10.add_maxpooling2d var10.add_dropout var10.add_conv2d var10.add_conv2d var10.add_maxpooling2d var10.add_dropout var10.add_conv2d var10.add_conv2d var10.add_maxpooling2d var10.add_dropout var10.add_flatten var10.add_dense var10.add_dropout var10.add_dense var10.compile 	var11=var10.fit 
var11=var10.fit 	var12=pandas.read_csv var13=numpy.true_divide 
var16=var15.fit 	var17=var15.predict 
var5.load 	var5.lr_find 
var5.load 	var5.unfreeze var5.fit 
var5.unfreeze var5.fit 	var5.fit 
var5.fit 	var4.normalize 
var10.add_conv2d var10.add_maxpooling2d var10.add_batchnormalization var10.add_conv2d var10.add_maxpooling2d var10.add_batchnormalization var10.add_conv2d var10.add_maxpooling2d var10.add_batchnormalization var10.add_conv2d var10.add_maxpooling2d var10.add_batchnormalization var10.add_conv2d var10.add_maxpooling2d var10.add_flatten var10.add_dense var10.summary 	var10.compile 
var10.compile 	var10.fit_generator 
var10.fit_generator 	var11=pandas.read_csv var12.append_0 
var11.add_conv2d var11.add_maxpooling2d var11.add_conv2d var11.add_maxpooling2d var11.add_conv2d var11.add_maxpooling2d var11.add_flatten var11.add_dense var11.add_dense var11.compile 	var12.fit var11.fit_generator 
var12.fit var11.fit_generator 	var13=var11.predict columns var15=pandas.DataFrame var15.to_csv 
var37.add_conv2d var37.add_batchnormalization var37.add_activation var37.add_maxpooling2d var37.add_conv2d var37.add_batchnormalization var37.add_activation var37.add_maxpooling2d var37.add_conv2d var37.add_batchnormalization var37.add_activation var37.add_maxpooling2d var37.add_conv2d var37.add_batchnormalization var37.add_activation var37.add_maxpooling2d var37.add_flatten var37.add_dense var37.add_dense var37.add_dense var37.add_dense 	var37.summary 
var37.summary 	var37.compile 
var37.compile 	var38=var37.fit 
var38=var37.fit 	var39=var37.predict 
var20.add_conv2d var20.add_leakyrelu var20.add_maxpool2d var20.add_dropout var20.add_flatten var20.add_dense var20.add_leakyrelu var20.add_dropout var20.add_dense var20.add_leakyrelu var20.add_dense 	var21=keras.SGD var20.compile 
var21=keras.SGD var20.compile 	var20.fit 
var20.fit 	var22=var20.predict 
var16.fit 	var16.fit 
var16.fit 	var16.save 
var20=var18.flow_from_directory var23=var19.flow_from_directory 	import_matplotlib.pyplot var27=keras.preprocessing.load_img var28=keras.preprocessing.img_to_array var28=var28.reshape matplotlib.pyplot.show matplotlib.pyplot.figure var30=matplotlib.pyplot.imshow 
var34.add var34.add var34.add var34.add var34.compile var34.summary 	var35=var34.fit_generator 
import_matplotlib.pyplot history history history history matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.figure matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.show 	import_numpy var41=numpy.loadtxt var42=numpy.asarray var42=var42.astype var27=keras.preprocessing.load_img var28=keras.preprocessing.img_to_array 
var14=var13.flow 	var16=var13.flow 
var20.compile 	var20.fit_generator 
var24.add_convolution2d var24.add_maxpooling2d var24.add_convolution2d var24.add_maxpooling2d var24.add_flatten var24.add_dense var24.add_dense 	var24.compile var24.summary 
var24.compile var24.summary 	var27=var24.fit 
var33.compile 	var34=var33.predict_generator 
var42=var33.predict_generator 	var43=var35.predict 
var16=keras.applications.ResNet50 var16.summary 	var19=var16.predict 
var19=var16.predict 	var20.compile var20.summary 
var20.compile var20.summary 	var21=var20.fit 
var6.summary var6.compile 	var8=var6.fit 
var11.add_flatten var11.add_dropout var11.add_dense var11.add_dropout var11.add_dense var11.compile 	var12=numpy.array var15=numpy.array 
var26.add_inputlayer var26.add var26.add var26.compile var26.save 	var26.predict 
var41.backward 	fc var44=torch.nn.CrossEntropyLoss var45=torch.optim.SGD var42=torch.nn.DataParallel var42.cuda 
var17.fit 	var17.fit 
var13.compile 	var16=var13.fit_generator 
var61=tensorflow.reduce_mean var63=tensorflow.equal var64=tensorflow.reduce_mean 	var65=tensorflow.Session var65.run 
import_torch import_torchvision import_sys import_torchvision.datasets import_config import_os import_torchvision.transforms var4=torchvision.datasets.ImageFolder var5=torchvision.datasets.ImageFolder 	var12=pandas.read_csv var13=pandas.read_csv 
var21.compile 	var24=var22.flow var25=var23.flow 
var24=var22.flow var25=var23.flow 	var21.fit_generator 
var21=var19.flow var22=var20.flow 	var26.compile var26.summary 
var26.compile var26.summary 	var27=var26.fit_generator 
var12=var10.flow var13=var11.flow 	var14.add_zeropadding2d var14.add_conv2d var14.add_zeropadding2d var14.add_conv2d var14.add_maxpooling2d var14.add_flatten var14.add_dense var14.add_dropout var14.add_dense var14.compile var14.summary 
var16=var14.flow 	var17=var15.flow 
var39.backward 	fc var42=var42.cuda var44=torch.nn.CrossEntropyLoss var45=torch.optim.SGD 
import_os import_os.path import_shutil import_time import_numpy import_torch import_torch.backends.cudnn import_torch.nn import_torch.nn.parallel import_torch.optim import_torch.utils.data import_torchvision.datasets import_torchvision.models import_torchvision.transforms 	var11=torch.optim.Adam 
var11=torch.optim.Adam 	var16=torchvision.transforms.Normalize var17=torch.utils.data.DataLoader var18=torch.utils.data.DataLoader 
var9.train var22=var22.cuda var20.update var11.zero_grad var26.backward var11.step var21.set_description var21.set_postfix 	var9.eval var27=var27.cuda var20.update var21.set_description var21.set_postfix 
var15.fit 	var15.save 
var15.fit 	var15.fit 
var28.size var27=var27.cuda 	var35.backward 
var35.backward 	fc var27=var27.cuda 
var9.summary 	var10.compile 
var10.compile 	var7=keras.preprocessing.load_img var16=keras.preprocessing.img_to_array var16=numpy.expand_dims 
var17=var14.predict 	numpy.savez 
var18.save var18.save_weights var19=var18.to_json 	var21=matplotlib.pyplot.imread matplotlib.pyplot.imshow matplotlib.pyplot.show var22=keras.preprocessing.load_img var17=keras.preprocessing.img_to_array var23=numpy.expand_dims var25=var18.predict 
var7.add_conv2d var7.add_conv2d var7.add_maxpooling2d var7.add_dropout var7.add_conv2d var7.add_conv2d var7.add_maxpooling2d var7.add_dropout var7.add_conv2d var7.add_conv2d var7.add_maxpooling2d var7.add_dropout var7.add_flatten var7.add_dense var7.add_dropout var7.add_dense var7.compile 	var8=var7.fit 
var8=var7.fit 	matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show 
var12=var9.predict 	var12=numpy.concatenate 
var16.add_conv2d var16.add_maxpooling2d var16.add_conv2d var16.add_maxpooling2d var16.add_conv2d var16.add_maxpooling2d var16.add_dropout var16.add_flatten var16.add_dense var16.add_dropout var16.add_dense 	var16.compile 
var16.compile 	var16.fit 
var19.compile 	var26=var19.fit_generator 
var32=var31.flow_from_directory 	var33=var19.predict_generator 
var33=var19.predict_generator 	var34=pandas.DataFrame 
var8.fit 	var8.fit 
var9=numpy.array 	var8.fit 
var8.fit_one_cycle 	var8.save 
var6.fit 	var6.unfreeze var6.bn_freeze var6.fit 
var22=numpy.array 	var21.fit 
var26.add_resnet50 var26.add_dense 	var26.compile 
var26.compile 	var26.summary 
var27=var26.fit 	matplotlib.pyplot.show 
matplotlib.pyplot.show 	var34=var26.evaluate 
var10=var9.flow_from_dataframe var11=var9.flow_from_dataframe 	var12=keras.applications.VGG16 
var14=keras.Adam var13.compile 	var15=var13.fit_generator 
var13.evaluate_generator 	var26=var13.predict_generator 
var31=var29.flow var32=var30.flow 	var34=var22.fit_generator 
var34=var22.fit_generator 	import_matplotlib.pyplot matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show 
var29.add_conv2d var29.add_conv2d var29.add_maxpooling2d var29.add_dropout var29.add_batchnormalization var29.add_conv2d var29.add_conv2d var29.add_maxpooling2d var29.add_dropout var29.add_batchnormalization var29.add_conv2d var29.add_conv2d var29.add_conv2d var29.add_maxpooling2d var29.add_dropout var29.add_flatten var29.add_batchnormalization var29.add_dense var29.add_dropout var29.add_dense var29.compile var29.summary 	var33=var29.fit_generator 
var17=var9.fit 	var18=var9.evaluate 
var25=var9.predict 	var26=numpy.round var27.append_0 
var33=var9.predict 	var34=pandas.DataFrame var34.to_csv 
var18=var16.flow var19=var17.flow 	var20.add_conv2d var20.add_conv2d var20.add_maxpooling2d var20.add_conv2d var20.add_maxpooling2d var20.add_conv2d var20.add_maxpooling2d var20.add_conv2d var20.add_maxpooling2d var20.add_flatten var20.add_dropout var20.add_dense var20.add_dense 
var20.add_conv2d var20.add_conv2d var20.add_maxpooling2d var20.add_conv2d var20.add_maxpooling2d var20.add_conv2d var20.add_maxpooling2d var20.add_conv2d var20.add_maxpooling2d var20.add_flatten var20.add_dropout var20.add_dense var20.add_dense 	var20.summary 
var20.summary 	var20.compile 
var20.compile 	var23=var20.fit_generator 
var23=var20.fit_generator 	history history history history 
var15.add_resnet50 var15.add_dense 	var15.summary 
var15.summary 	var16=tensorflow.python.keras.SGD var15.compile 
var16=tensorflow.python.keras.SGD var15.compile 	var19=var18.flow_from_directory var20=var18.flow_from_directory 
var24=var18.flow_from_directory 	var24.reset var25=var15.predict_generator var26=numpy.argmax 
var15=keras.VGG16 var16=var14.flow var17=var15.predict_generator 	var16=var14.flow var18=var15.predict_generator 
var19.add_flatten var19.add_dense var19.add_dropout var19.add_dense var19.add_dropout var19.add_dense var19.compile var20=var19.fit var19.save 	import_matplotlib.pyplot matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.legend matplotlib.pyplot.show 
var24=var23.flow var15=keras.VGG16 var25=var15.predict_generator var26=var19.predict 	matplotlib.pyplot.imshow matplotlib.pyplot.show 
var15=keras.adam var13.compile 	var13.fit 
var13.fit 	var16=var13.predict var17=numpy.array var17=var17.reshape var17.append_0 var17.append_1 
var21=var19.flow var22=var20.flow 	var24=var17.fit_generator 
var24=var17.fit_generator 	history history history history matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.legend matplotlib.pyplot.figure matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.legend matplotlib.pyplot.show 
import_tflearn 	var14.load 
var14.fit 	import_tensorflow tensorflow.reset_default_graph 
var14.save 	import_matplotlib.pyplot var22=matplotlib.pyplot.figure matplotlib.pyplot.show var24=var22.add_subplot var26=var23.reshape var24.imshow matplotlib.pyplot.title 
var16.add_conv2d var16.add_conv2d var16.add_maxpooling2d var16.add_conv2d var16.add_conv2d var16.add_maxpooling2d var16.add_conv2d var16.add_maxpooling2d var16.add_dropout var16.add_flatten var16.add_dense var16.add_dense var16.add_dropout var16.add_dense 	var16.summary 
var16.summary 	var16.compile 
var16.compile 	var17=var16.fit 
var22=keras.VGG16 var23=var20.flow var24=var22.predict_generator 	var25=numpy.load var25=numpy.stack var25=var25.reshape numpy.save 
var22.add_flatten var22.add_dense var22.add_dropout var22.add_dense var22.compile 	var22.fit var22.save_weights 
var22.fit var22.save_weights 	var33=var22.predict 
var26.add_conv2d var26.add_batchnormalization var26.add_activation var26.add_maxpooling2d var26.add_conv2d var26.add_batchnormalization var26.add_activation var26.add_maxpooling2d var26.add_conv2d var26.add_batchnormalization var26.add_activation var26.add_maxpooling2d var26.add_conv2d var26.add_batchnormalization var26.add_activation var26.add_maxpooling2d var26.add_flatten var26.add_dense var26.add_dense 	var26.compile 
var27=var26.predict 	var26.summary 
var26.summary 	import_matplotlib.pyplot var28=matplotlib.pyplot.figure matplotlib.pyplot.show var29=var28.add_subplot var29.imshow matplotlib.pyplot.title 
var15=keras.Sequential var15.add var15.add var15.add var15.add var15.add var15.add var15.add var15.add var15.add var15.add var15.add var15.add 	var15.summary 
var18=var16.flow var19=var17.flow 	var20=var15.fit_generator 
var20=var15.fit_generator 	var15.save_weights var15.save 
var15.save_weights var15.save 	history history history history matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.legend matplotlib.pyplot.figure matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.legend matplotlib.pyplot.show 
var15.fit 	matplotlib.pyplot.imshow matplotlib.pyplot.title matplotlib.pyplot.colorbar var16=numpy.arange matplotlib.pyplot.xticks matplotlib.pyplot.yticks matplotlib.pyplot.tight_layout matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.text 
var14=var12.flow var15=var13.flow 	var16=var11.fit_generator 
var16=var11.fit_generator 	var11.save_weights var11.save 
var18=var13.flow var19=var11.predict_generator 	var21=pandas.DataFrame var21.to_csv 
var26.add_convolution2d var26.add_convolution2d var26.add_maxpooling2d var26.add_convolution2d var26.add_convolution2d var26.add_maxpooling2d var26.add_flatten var26.add_dense var26.add_dropout var26.add_dense var26.add_dropout var26.add_dense var26.add_activation var26.compile 	var26.fit var29=var26.predict_proba var31=pandas.DataFrame var31.to_csv 
var19=tensorflow.placeholder var22=tensorflow.placeholder var23=tensorflow.placeholder 	var24=tensorflow.truncated_normal var25=tensorflow.constant 
var39=tensorflow.reduce_mean var41=var40.minimize var42=tensorflow.global_variables_initializer 	var45=var44.save var46=var21.next_batch var47=tensorflow.equal var48=tensorflow.reduce_mean 
var16.compile var16.summary 	var18=var16.fit matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show 
var32.add_convolution2d var32.add_maxpooling2d var32.add_convolution2d var32.add_maxpooling2d var32.add_dropout var32.add_flatten var32.add_dense var32.add_dense var32.add_dense var32.compile 	var32.fit var33=var32.evaluate 
var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add var12.add 	var12.compile var12.summary 
var15=var13.flow var16=var14.flow 	var17=var12.fit_generator 
var27=var14.flow var28=var12.predict_generator 	var30=pandas.DataFrame var30.to_csv 
var19.add_conv2d var19.add_conv2d var19.add_maxpool2d var19.add_conv2d var19.add_conv2d var19.add_maxpool2d var19.add_flatten var19.add_dropout var19.add_dense var19.add_dropout var19.add_dense var19.compile 	var19.compile var19.save_weights var19.load_weights var15.fit var16.fit var27=var19.fit_generator var26.append_0 var29=var19.predict_generator 
var15.add_resnet50 var15.add_dropout var15.add_dense 	var15.compile 
var15.compile 	var15.summary 
var16=var15.fit 	import_matplotlib.pyplot matplotlib.pyplot.show 
var17.add_conv2d var17.add_conv2d var17.add_maxpooling2d var17.add_conv2d var17.add_conv2d var17.add_maxpooling2d var17.add_conv2d var17.add_conv2d var17.add_maxpooling2d var17.add_conv2d var17.add_conv2d var17.add_maxpooling2d var17.add_flatten var17.add_dense var17.add_dropout var17.add_dense var17.compile 	var17.compile 
var17.compile 	var22=var17.fit_generator 
var22=var17.fit_generator 	var23=var17.evaluate 
var26.compile 	var28=var26.fit 
var28=var26.fit 	matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show 
